Index,movie_title,genres,title_year,imdb_score,num_critic_for_reviews,duration,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,aspect_ratio,movie_facebook_likes,color,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,director_name,director_facebook_likes
3527,The_Apostle,Drama,1997,7.2,95,134,20733485,11622,428,1,church|louisiana|minister|preacher|texas,http://www.imdb.com/title/tt0118632/?ref_=fn_tt_tt_1,157,English,USA,PG-13,5000000,1.85,1000,Color,John_Beasley,205,Todd_Allen,130,June_Carter_Cash,77,Robert_Duvall,3000
3528,The_Apparition,Horror|Thriller,2012,4.1,145,83,4930798,16268,730,1,e_mail|evil_spirit|experiment|fear|supernatural,http://www.imdb.com/title/tt1433822/?ref_=fn_tt_tt_1,108,English,USA,PG-13,17000000,2.35,0,Color,Julianna_Guill,465,Rick_Gomez,152,Tim_Williams,62,Todd_Lincoln,57
3529,The_Art_of_Getting_By,Drama|Romance,2011,6.6,122,83,1429260,45293,2353,1,art_teacher|artist|high_school|homework|principal,http://www.imdb.com/title/tt1645080/?ref_=fn_tt_tt_1,71,English,USA,PG-13,N\A,2.35,0,Color,Michael_Angarano,947,Blair_Underwood,685,Rita_Wilson,322,Gavin_Wiesen,19
3530,The_Art_of_War,Action|Adventure|Crime|Thriller,2000,5.7,110,116,30199105,25346,3753,0,blood_splatter|fbi|murder|secretary_general|united_nations,http://www.imdb.com/title/tt0160009/?ref_=fn_tt_tt_1,167,English,USA,R,40000000,2.35,470,Color,Michael_Biehn,2000,Cary-Hiroyuki_Tagawa,1000,Anne_Archer,249,Christian_Duguay,18
3531,The_Artist,Comedy|Drama|Romance,2011,8,576,100,44667095,190030,4606,0,1920s|jack_russell_terrier|modern_silent_movie|movie_star|movie_studio,http://www.imdb.com/title/tt1655442/?ref_=fn_tt_tt_1,583,English,France,PG-13,15000000,1.33,30000,_Black_and_White,Bérénice_Bejo,996,Ed_Lauter,897,Beth_Grant,628,Michel_Hazanavicius,405
3532,The_Assassin,Action|Drama,2015,6.4,205,105,613556,9427,1172,1,black_magic|china|love|refusal_to_kill|wuxia,http://www.imdb.com/title/tt3508840/?ref_=fn_tt_tt_1,87,Mandarin,Taiwan,Not_Rated,15000000,1.37,0,Color,Qi_Shu,1000,Chen_Chang,103,Satoshi_Tsumabuki,56,Hsiao-Hsien_Hou,141
3533,The_Assassination_of_Jesse_James_by_the_Coward_Robert_Ford,Biography|Crime|Drama|History|Western,2007,7.5,273,160,3904982,136104,22516,0,long_title|outlaw|robbery|train|train_robbery,http://www.imdb.com/title/tt0443680/?ref_=fn_tt_tt_1,415,English,USA,R,30000000,2.35,0,Color,Brad_Pitt,11000,Jeremy_Renner,10000,Sam_Shepard,820,Andrew_Dominik,181
3534,The_Astronaut_Farmer,Adventure|Drama|Sci-Fi,2006,6.3,113,104,10996440,19707,27806,0,bank|fbi|fuel|rocket|space_travel,http://www.imdb.com/title/tt0469263/?ref_=fn_tt_tt_1,128,English,USA,PG,13000000,2.35,862,Color,J.K._Simmons,24000,Virginia_Madsen,912,Bruce_Dern,844,Michael_Polish,35
3535,The_Astronaut's_Wife,Drama|Sci-Fi|Thriller,1999,5.3,107,109,10654581,45497,52621,0,astronaut|electrocuted_in_bathtub|mission|pilot|sister,http://www.imdb.com/title/tt0138304/?ref_=fn_tt_tt_1,260,English,USA,R,34000000,1.85,1000,Color,Johnny_Depp,40000,Charlize_Theron,9000,Clea_DuVall,1000,Rand_Ravich,7
3536,The_Astronaut's_Wife,Drama|Sci-Fi|Thriller,1999,5.3,107,109,10654581,45500,52621,0,astronaut|electrocuted_in_bathtub|mission|pilot|sister,http://www.imdb.com/title/tt0138304/?ref_=fn_tt_tt_1,260,English,USA,R,34000000,1.85,1000,Color,Johnny_Depp,40000,Charlize_Theron,9000,Clea_DuVall,1000,Rand_Ravich,7
3537,The_A-Team,Action|Adventure|Crime,N\A,7.6,29,60,N\A,25402,1655,4,1980s|cult_tv|famous_opening_theme|good_versus_evil|hero_for_hire,http://www.imdb.com/title/tt0084967/?ref_=fn_tt_tt_1,97,English,USA,TV-PG,N\A,4,0,Color,George_Peppard,669,Dirk_Benedict,554,Dwight_Schultz,432,N\A,N\A
3538,The_Avengers,Action|Adventure|Sci-Fi,2012,8.1,703,173,623279547,995415,87697,3,alien_invasion|assassin|battle|iron_man|soldier,http://www.imdb.com/title/tt0848228/?ref_=fn_tt_tt_1,1722,English,USA,PG-13,220000000,1.85,123000,Color,Chris_Hemsworth,26000,Robert_Downey_Jr.,21000,Scarlett_Johansson,19000,Joss_Whedon,0
3539,The_Avengers,Action|Adventure|Sci-Fi,2012,8.1,703,173,623279547,995415,87697,3,alien_invasion|assassin|battle|iron_man|soldier,http://www.imdb.com/title/tt0848228/?ref_=fn_tt_tt_1,1722,English,USA,PG-13,220000000,1.85,123000,Color,Chris_Hemsworth,26000,Robert_Downey_Jr.,21000,Scarlett_Johansson,19000,Joss_Whedon,0
3540,The_Aviator,Biography|Drama,2004,7.5,267,170,102608827,264318,34582,0,1920s|aviation|fight|spruce_goose|test_flight,http://www.imdb.com/title/tt0338751/?ref_=fn_tt_tt_1,799,English,USA,PG-13,110000000,2.35,0,_Black_and_White,Leonardo_DiCaprio,29000,Adam_Scott,3000,Frances_Conroy,827,Martin_Scorsese,17000
3541,The_Awakening,Horror|Thriller,2011,6.5,195,107,N\A,46347,2363,1,boarding_school|boy|british_horror|ghost|school,http://www.imdb.com/title/tt1687901/?ref_=fn_tt_tt_1,112,English,UK,R,3000000,2.35,10000,Color,Isaac_Hempstead_Wright,874,Imelda_Staunton,579,Joseph_Mawle,537,Nick_Murphy,58
3542,The_Baader_Meinhof_Complex,Action|Biography|Crime|Drama,2008,7.4,160,184,476270,29602,1601,2,bonn_germany|failed_kidnapping|handcuffs|projectile|terrorist,http://www.imdb.com/title/tt0765432/?ref_=fn_tt_tt_1,110,German,Germany,R,20000000,1.85,0,Color,Moritz_Bleibtreu,486,Alexandra_Maria_Lara,471,Martina_Gedeck,155,Uli_Edel,34
3543,The_Bachelor,Game-Show|Reality-TV|Romance,N\A,2.9,5,60,N\A,4398,98,0,bachelor|seeking_love|single_guy|tv_host|women_rivals_for_man,http://www.imdb.com/title/tt0313038/?ref_=fn_tt_tt_1,33,English,USA,N\A,3000000,N\A,141,Color,Chris_Harrison,98,N\A,N\A,N\A,N\A,N\A,N\A
3544,The_Back-up_Plan,Comedy|Romance,2010,5.3,148,104,37481242,40654,3356,0,artificial_insemination|baby|cheese|chick_flick|pet_shop,http://www.imdb.com/title/tt1212436/?ref_=fn_tt_tt_1,97,English,USA,PG-13,35000000,2.35,0,Color,Danneel_Ackles,1000,Noureen_DeWulf,700,Tom_Bosley,584,Alan_Poul,16
3545,The_Bad_News_Bears,Comedy|Drama|Family|Sport,1976,7.3,40,102,N\A,16323,677,1,baseball|california|coach|little_league|swimming_pool,http://www.imdb.com/title/tt0074174/?ref_=fn_tt_tt_1,91,English,USA,PG,N\A,1.85,0,Color,Tatum_O'Neal,288,Vic_Morrow,257,Joyce_Van_Patten,57,Michael_Ritchie,23
3546,The_Ballad_of_Cable_Hogue,Comedy|Drama|Romance|Western,1970,7.3,31,121,N\A,6350,1970,2,desert|partner|prostitute|stagecoach|water,http://www.imdb.com/title/tt0065446/?ref_=fn_tt_tt_1,62,English,USA,R,3716946,1.85,357,Color,Slim_Pickens,575,Jason_Robards,372,L.Q._Jones,242,Sam_Peckinpah,541
3547,The_Ballad_of_Gregorio_Cortez,Western,1982,7.1,N\A,105,N\A,39,3164,0,N\A,http://www.imdb.com/title/tt3551840/?ref_=fn_tt_tt_1,2,English,USA,N\A,1250000,N\A,32,Color,Barry_Corbin,883,Bruce_McGill,655,Ned_Beatty,467,Robert_M._Young,0
3548,The_Ballad_of_Jack_and_Rose,Drama,2005,6.7,75,112,712294,9408,859,1,commune|defecation|environmentalism|fellatio|island,http://www.imdb.com/title/tt0357110/?ref_=fn_tt_tt_1,68,English,USA,R,1500000,1.66,608,Color,Beau_Bridges,552,Susanna_Thompson,265,Ryan_McDonald,42,Rebecca_Miller,58
3549,The_Banger_Sisters,Comedy|Drama,2002,5.6,92,98,30306281,12388,1917,2,bartender|groupie|lawyer|road_trip|writer,http://www.imdb.com/title/tt0280460/?ref_=fn_tt_tt_1,147,English,USA,R,10000000,2.35,744,Color,Erika_Christensen,931,Eva_Amurri_Martino,797,Sal_Lopez,73,Bob_Dolman,7
3550,The_Bank_Job,Crime|Drama|Romance|Thriller,2008,7.3,222,111,30028592,152247,27755,0,chase|heist|london_england|mobster|safe_deposit,http://www.imdb.com/title/tt0200465/?ref_=fn_tt_tt_1,189,English,UK,R,20000000,2.35,0,Color,Jason_Statham,26000,Saffron_Burrows,811,Daniel_Mays,287,Roger_Donaldson,79
3551,The_Barbarian_Invasions,Comedy|Crime|Drama|Mystery|Romance,2003,7.7,135,112,3432342,24921,253,2,cancer|dying|friend|money|socialist,http://www.imdb.com/title/tt0338135/?ref_=fn_tt_tt_1,166,French,Canada,R,6000000,2.35,0,Color,Marie-Josée_Croze,150,Stéphane_Rousseau,28,Marina_Hands,21,Denys_Arcand,66
3552,The_Barbarians,Adventure|Fantasy,1987,4.8,15,87,800000,2308,1700,0,bare_breasts|comic_relief|dragon|gladiator|harem,http://www.imdb.com/title/tt0092615/?ref_=fn_tt_tt_1,35,English,USA,R,4000000,1.85,550,Color,Michael_Berryman,721,Eva_LaRue,576,Richard_Lynch,324,Ruggero_Deodato,101
3553,The_Basket,Drama,1999,6.5,14,105,609042,449,3475,2,basketball|german_immigrant|opera|two_word_title|war_orphan,http://www.imdb.com/title/tt0190255/?ref_=fn_tt_tt_1,38,English,USA,PG,1300000,1.85,117,Color,Eric_Dane,2000,Karen_Allen,783,Peter_Coyote,548,Rich_Cowan,7
3554,The_Battle_of_Shaker_Heights,Comedy|Drama|Romance,2003,6.1,29,79,279282,3806,2489,2,bully_comeuppance|high_school|painter|reference_to_led_zeppelin|wetting_pants,http://www.imdb.com/title/tt0357470/?ref_=fn_tt_tt_1,49,English,USA,PG-13,1000000,1.85,150,Color,Shiri_Appleby,855,Elden_Henson,577,Kathleen_Quinlan,551,Efram_Potelle,2
3555,The_Beach,Adventure|Drama|Thriller,2000,6.6,118,119,39778599,176169,29461,0,love|map|paradise|thailand|travel,http://www.imdb.com/title/tt0163978/?ref_=fn_tt_tt_1,548,English,USA,R,50000000,2.35,0,Color,Leonardo_DiCaprio,29000,Virginie_Ledoyen,414,Peter_Youngblood_Hills,39,Danny_Boyle,0
3556,"The_Beast_from_20,000_Fathoms",Adventure|Horror|Sci-Fi,1953,6.7,67,80,5000000,4812,205,0,arctic|beast|dinosaur|monster|rhedosaurus,http://www.imdb.com/title/tt0045546/?ref_=fn_tt_tt_1,88,English,USA,Approved,210000,1.37,465,_Black_and_White,Kenneth_Tobey,57,Cecil_Kellaway,40,Ross_Elliott,21,Eugène_Lourié,7
3557,The_Beastmaster,Action|Adventure|Fantasy,1982,6.2,44,90,N\A,15345,23714,0,breasts|critically_acclaimed|female_frontal_nudity|psychotronic_film|sword_and_sorcery,http://www.imdb.com/title/tt0083630/?ref_=fn_tt_tt_1,87,English,USA,PG,8000000,1.85,0,Color,Vanna_Bonta,21000,John_Amos,982,Rip_Torn,826,Don_Coscarelli,152
3558,The_Beaver,Drama,2011,6.7,276,91,958319,39764,34705,0,beaver_puppet|depression|dysfunctional_family|puppet|speech,http://www.imdb.com/title/tt1321860/?ref_=fn_tt_tt_1,148,English,USA,PG-13,21000000,2.35,17000,Color,Jennifer_Lawrence,34000,Cherry_Jones,242,Riley_Thomas_Stewart,220,Jodie_Foster,0
3559,The_Believer,Drama,2001,7.2,84,98,406035,30314,33441,0,jew|jewish_nazi|nazism|racism|skinhead,http://www.imdb.com/title/tt0247199/?ref_=fn_tt_tt_1,159,English,USA,R,1500000,1.66,0,_Black_and_White,Ryan_Gosling,33000,Theresa_Russell,243,Summer_Phoenix,76,Henry_Bean,21
3560,The_Benchwarmers,Comedy|Romance|Sport,2006,5.6,90,75,57651794,40651,13125,2,baseball|baseball_team|bully|millionaire|team,http://www.imdb.com/title/tt0437863/?ref_=fn_tt_tt_1,209,English,USA,PG-13,33000000,1.85,0,Color,Jon_Lovitz,11000,Jon_Heder,970,Tim_Meadows,553,Dennis_Dugan,221
3561,The_Best_Exotic_Marigold_Hotel,Comedy|Drama,2011,7.3,264,124,46377022,75306,1898,3,hotel|india|marigold|retiree|retirement,http://www.imdb.com/title/tt1412386/?ref_=fn_tt_tt_1,266,English,UK,PG-13,10000000,2.35,48000,Color,Tom_Wilkinson,1000,Penelope_Wilton,400,Celia_Imrie,186,John_Madden,108
3562,The_Best_Little_Whorehouse_in_Texas,Comedy|Musical,1982,5.8,11,114,69700000,7748,3688,2,chicken|governor|locker_room|sheriff|texas,http://www.imdb.com/title/tt0083642/?ref_=fn_tt_tt_1,48,English,USA,R,35000000,2.35,0,Color,Dolly_Parton,1000,Barry_Corbin,883,Dom_DeLuise,842,Colin_Higgins,19
3563,The_Best_Man,Comedy|Drama,1999,6.7,32,120,34074895,6525,5420,6,african_american|bachelor_party|brooklyn_bridge|family_relationships|stripper,http://www.imdb.com/title/tt0168501/?ref_=fn_tt_tt_1,79,English,USA,R,9000000,1.85,0,Color,Harold_Perrineau,1000,Sanaa_Lathan,886,Jarrod_Bunch,862,Malcolm_D._Lee,92
3564,The_Best_Man_Holiday,Comedy|Drama,2013,6.7,56,123,70492685,11600,5306,5,childbirth|christmas|gay_slur|infidelity|punched_in_the_nose,http://www.imdb.com/title/tt2083355/?ref_=fn_tt_tt_1,64,English,USA,R,17000000,2.35,7000,Color,Harold_Perrineau,1000,Sanaa_Lathan,886,Eddie_Cibrian,849,Malcolm_D._Lee,92
3565,The_Best_of_Me,Drama|Romance,2014,6.7,85,118,26761283,43084,3197,0,adultery|based_on_novel|heart_transplant|infidelity|protective_male,http://www.imdb.com/title/tt1972779/?ref_=fn_tt_tt_1,99,English,USA,PG-13,26000000,2.35,19000,Color,Luke_Bracey,775,Gerald_McRaney,523,Clarke_Peters,437,Michael_Hoffman,97
3566,The_Best_Offer,Crime|Drama|Mystery|Romance,2013,7.8,124,131,85433,69676,5954,2,antique|art|heiress|older_man_younger_woman_relationship|plot_twist,http://www.imdb.com/title/tt1924396/?ref_=fn_tt_tt_1,131,English,Italy,R,13500000,2.35,31000,Color,Jim_Sturgess,5000,Sean_Buchanan,234,Liya_Kebede,232,Giuseppe_Tornatore,911
3567,The_Best_Years_of_Our_Lives,Drama|Romance|War,1946,8.1,97,172,23650000,40359,1941,5,love|pity|readjusting_to_civilian_life|veteran|world_war_two_veteran,http://www.imdb.com/title/tt0036868/?ref_=fn_tt_tt_1,235,English,USA,Not_Rated,2100000,1.37,0,_Black_and_White,Myrna_Loy,749,Teresa_Wright,208,Dana_Andrews,188,William_Wyler,355
3568,The_Betrayed,Crime|Drama|Mystery|Thriller,2008,6.1,15,98,N\A,1634,668,0,blood_splatter|ski_mask|stolen_money|vomiting|warehouse,http://www.imdb.com/title/tt1074191/?ref_=fn_tt_tt_1,11,English,USA,N\A,3500000,1.85,127,Color,Alice_Krige,368,Christian_Campbell,168,Blaine_Anderson,31,Amanda_Gusack,0
3569,The_Beyond,Horror,1981,6.9,203,82,126387,14985,123,0,doctor|hell|hotel|painter|plumber,http://www.imdb.com/title/tt0082307/?ref_=fn_tt_tt_1,253,Italian,Italy,X,400000,2.35,2000,_Black_and_White,Catriona_MacColl,48,David_Warbeck,22,Al_Cliver,22,Lucio_Fulci,385
3570,The_BFG,Adventure|Family|Fantasy,2016,6.8,252,117,52792307,12572,1950,0,cannibal|evil_brother|giant|london_england|queen,http://www.imdb.com/title/tt3691740/?ref_=fn_tt_tt_1,106,English,UK,PG,140000000,2.35,27000,Color,Mark_Rylance,535,Penelope_Wilton,400,Rafe_Spall,358,Steven_Spielberg,14000
3571,The_Big_Bounce,Comedy|Crime,2004,4.9,75,88,6471394,15880,11972,5,breasts|consensual_sex|female_nudity|judge|surfer,http://www.imdb.com/title/tt0315824/?ref_=fn_tt_tt_1,93,English,USA,PG-13,50000000,2.35,288,Color,Morgan_Freeman,11000,Andrew_Wilson,387,Willie_Nelson,338,George_Armitage,5
3572,The_Big_Hit,Action|Comedy|Crime|Thriller,1998,6.1,57,91,27052167,24834,3353,5,hitman|kidnapping|kosher|vhs|video_store,http://www.imdb.com/title/tt0120609/?ref_=fn_tt_tt_1,168,English,USA,R,13000000,1.85,934,Color,Bokeem_Woodbine,904,Elliott_Gould,471,Antonio_Sabato_Jr.,459,Kirk_Wong,6
3573,The_Big_Lebowski,Comedy|Crime,1998,8.2,249,117,17439163,537419,47728,1,death|drug|nihilism|rug|white_russian,http://www.imdb.com/title/tt0118715/?ref_=fn_tt_tt_1,1028,English,USA,R,15000000,1.85,35000,Color,Philip_Seymour_Hoffman,22000,Jeff_Bridges,12000,Steve_Buscemi,12000,Joel_Coen,0
3574,The_Big_Parade,Drama|Romance|War,1925,8.3,48,151,N\A,4849,108,0,chewing_gum|climbing_a_tree|france|translation_problems|world_war_one,http://www.imdb.com/title/tt0015624/?ref_=fn_tt_tt_1,45,N\A,USA,Not_Rated,245000,1.33,226,_Black_and_White,John_Gilbert,81,Renée_Adorée,12,Claire_Adams,6,King_Vidor,54
3575,The_Big_Short,Biography|Comedy|Drama|History,2015,7.8,426,130,70235322,182983,57308,4,bank|banking|finance|fraud|mortgage,http://www.imdb.com/title/tt1596363/?ref_=fn_tt_tt_1,374,English,USA,R,28000000,2.35,99000,Color,Ryan_Gosling,33000,Christian_Bale,23000,Charlie_Talbert,767,Adam_McKay,285
3576,The_Big_Swap,Drama,1998,5.6,4,114,N\A,270,37,0,breasts|female_frontal_nudity|jealousy|male_full_frontal_nudity|male_nudity,http://www.imdb.com/title/tt0118717/?ref_=fn_tt_tt_1,7,English,UK,N\A,N\A,1.33,29,Color,Kevin_Howarth,19,Mark_Caven,16,Thierry_Harcourt,2,Niall_Johnson,7
3577,The_Big_Tease,Comedy,1999,6.3,33,86,185577,2133,2805,1,competition|fake_documentary|hairdresser|nudity|reference_to_liberace,http://www.imdb.com/title/tt0156639/?ref_=fn_tt_tt_1,31,English,UK,R,4000000,1.85,182,Color,Craig_Ferguson,759,Frances_Fisher,638,Mary_McCormack,428,Kevin_Allen,8
3578,The_Big_Wedding,Comedy,2013,5.6,133,89,21784432,37493,74181,8,adoption|divorce|family_relationships|farce|wedding,http://www.imdb.com/title/tt1931435/?ref_=fn_tt_tt_1,108,English,USA,R,35000000,2.35,0,Color,Robin_Williams,49000,Robert_De_Niro,22000,Topher_Grace,2000,Justin_Zackham,16
3579,The_Big_Year,Comedy,2011,6.2,108,100,7204138,34809,2085,0,alaska|birding|competition|migration|storm,http://www.imdb.com/title/tt1053810/?ref_=fn_tt_tt_1,125,English,USA,PG,41000000,2.35,11000,Color,Joel_McHale,734,Kevin_Pollak,574,JoBeth_Williams,296,David_Frankel,64
3580,The_Birth_of_a_Nation,Biography|Drama,2016,5.4,21,120,N\A,1197,3525,1,N\A,http://www.imdb.com/title/tt4196450/?ref_=fn_tt_tt_1,8,English,USA,R,10000000,2.35,0,Color,Jason_Stuart,990,Nate_Parker,664,Aunjanue_Ellis,400,Nate_Parker,664
3581,The_Black_Dahlia,Crime|Drama|Mystery|Thriller,2006,5.6,240,121,22518325,63363,22833,0,black_dahlia|boxer|corpse|death|partner,http://www.imdb.com/title/tt0387877/?ref_=fn_tt_tt_1,644,English,Germany,R,50000000,2.35,0,Color,Scarlett_Johansson,19000,Mia_Kirshner,972,Mike_Starr,854,Brian_De_Palma,0
3582,The_Black_Hole,Action|Sci-Fi,1979,5.9,90,98,N\A,18481,2110,0,black_hole|escape|palomino|robot|scientist,http://www.imdb.com/title/tt0078869/?ref_=fn_tt_tt_1,230,English,USA,PG,20000000,2.35,4000,Color,Robert_Forster,889,Maximilian_Schell,877,Yvette_Mimieux,160,Gary_Nelson,20
3583,The_Black_Stallion,Adventure|Family|Sport,1979,7.4,33,118,N\A,8856,681,0,black_horse|boy_horse_relationship|horse|rescued_by_a_horse|training,http://www.imdb.com/title/tt0078872/?ref_=fn_tt_tt_1,90,English,USA,G,2700000,1.85,0,Color,Teri_Garr,481,Kelly_Reno,81,Hoyt_Axton,48,Carroll_Ballard,19
3584,The_Blair_Witch_Project,Horror,1999,6.4,360,81,140530114,186786,399,0,found_footage|looking_at_the_camera|lost_in_the_woods|maryland|screaming_in_horror,http://www.imdb.com/title/tt0185937/?ref_=fn_tt_tt_1,3400,English,USA,R,60000,1.33,0,_Black_and_White,Heather_Donahue,170,Joshua_Leonard,170,Michael_C._Williams,39,Daniel_Myrick,19
3585,The_Blind_Side,Biography|Drama|Sport,2009,7.7,261,129,255950375,223127,3389,0,american_football|based_on_true_story|football_star|high_school_football|left_tackle,http://www.imdb.com/title/tt0878804/?ref_=fn_tt_tt_1,420,English,USA,PG-13,29000000,1.85,38000,Color,Catherine_Dyer,768,Quinton_Aaron,734,Kim_Dickens,624,John_Lee_Hancock,102
3586,The_Blood_of_Heroes,Action|Sci-Fi|Sport,1989,6.5,21,90,882290,4792,1526,2,battle|blood_splatter|combat|game|showdown,http://www.imdb.com/title/tt0094764/?ref_=fn_tt_tt_1,43,English,Australia,R,10000000,1.33,999,Color,Delroy_Lindo,848,Joan_Chen,643,Anna_Katarina,26,David_Webb_Peoples,73
3587,The_Blood_of_My_Brother,Documentary|War,2005,6.6,12,90,N\A,102,0,1,american|blood|dream|patrol|tank,http://www.imdb.com/title/tt0488873/?ref_=fn_tt_tt_1,7,English,USA,N\A,120000,1.66,14,Color,N\A,N\A,N\A,N\A,N\A,N\A,Andrew_Berends,0
3588,The_Blue_Bird,Drama|Family|Fantasy,1940,6.5,7,83,N\A,1047,293,1,1800s|bird|blue_bird_of_happiness|foreign_language_adaptation|past,http://www.imdb.com/title/tt0032264/?ref_=fn_tt_tt_1,25,English,USA,Approved,N\A,1.37,548,_Black_and_White,Spring_Byington,94,Nigel_Bruce,62,Gale_Sondergaard,51,Walter_Lang,9
3589,The_Blue_Butterfly,Adventure|Drama,2004,6.3,17,97,N\A,1337,1554,1,butterfly|entomologist|morpho_butterfly|rain|rain_forest,http://www.imdb.com/title/tt0313300/?ref_=fn_tt_tt_1,28,English,Canada,PG,12500000,1.85,392,Color,William_Hurt,882,Marc_Donato,450,Raoul_Max_Trujillo,194,Léa_Pool,4
3590,The_Blue_Lagoon,Adventure|Drama|Romance,1980,5.7,36,104,N\A,50125,1662,0,coming_of_age|island|poison|teenage_boy|teenage_girl,http://www.imdb.com/title/tt0080453/?ref_=fn_tt_tt_1,140,English,USA,R,4500000,1.85,0,Color,Brooke_Shields,1000,Christopher_Atkins,511,Leo_McKern,83,Randal_Kleiser,116
3591,The_Blue_Room,Crime|Romance|Thriller,2014,6.3,92,76,231186,2082,421,0,male_pubic_hair|manipulative_personality|murder_of_wife|neglected_wife|pubic_hair,http://www.imdb.com/title/tt3230082/?ref_=fn_tt_tt_1,16,French,France,R,N\A,1.33,389,Color,Mathieu_Amalric,412,Léa_Drucker,4,Laurent_Poitrenaux,3,Mathieu_Amalric,412
3592,The_Blues_Brothers,Action|Comedy|Crime|Music,1980,7.9,125,148,54200000,142448,2566,1,band|catholic|money|parolee|prison,http://www.imdb.com/title/tt0080455/?ref_=fn_tt_tt_1,319,English,USA,R,27000000,1.85,14000,Color,John_Belushi,1000,Aretha_Franklin,809,Ray_Charles,326,John_Landis,644
3593,The_Bodyguard,Action|Drama|Music|Romance,1992,6.1,48,129,121945720,89972,2551,0,bodyguard|manager|pop_singer|secret_service_agent|singer,http://www.imdb.com/title/tt0103855/?ref_=fn_tt_tt_1,126,English,USA,R,25000000,1.85,0,Color,Bill_Cobbs,970,Mike_Starr,854,DeVaughn_Nixon,164,Mick_Jackson,81
3594,The_Bold_and_the_Beautiful,Drama|Romance,N\A,3.5,1,30,N\A,5478,639,0,beverly_hills_california|family_relationships|los_angeles_california|soap_opera,http://www.imdb.com/title/tt0092325/?ref_=fn_tt_tt_1,54,English,USA,TV-14,N\A,1.78,748,Color,Ronn_Moss,177,Katherine_Kelly_Lang,170,Hunter_Tylo,140,N\A,N\A
3595,The_Bone_Collector,Crime|Drama|Mystery|Thriller,1999,6.7,75,118,66488090,120202,29748,2,new_york_city|police|quadriplegic|serial_killer|suicide,http://www.imdb.com/title/tt0145681/?ref_=fn_tt_tt_1,397,English,USA,R,48000000,2.35,0,Color,Denzel_Washington,18000,Angelina_Jolie_Pitt,11000,Leland_Orser,308,Phillip_Noyce,176
3596,The_Book_of_Eli,Action|Adventure|Drama|Thriller,2010,6.9,325,118,94822707,227072,44797,0,blind|book|long_take|post_apocalypse|water,http://www.imdb.com/title/tt1037705/?ref_=fn_tt_tt_1,560,English,USA,R,80000000,2.35,20000,Color,Denzel_Washington,18000,Mila_Kunis,15000,Gary_Oldman,10000,Albert_Hughes,117
3597,The_Book_of_Life,Adventure|Animation|Comedy|Family|Fantasy|Romance,2014,7.3,156,95,50150619,45580,19513,1,afterlife|bullfight|bullfighting|love_triangle|mexico,http://www.imdb.com/title/tt2262227/?ref_=fn_tt_tt_1,102,English,USA,PG,50000000,2.35,18000,Color,Channing_Tatum,17000,Hector_Elizondo,995,Ana_de_la_Reguera,679,Jorge_R._Gutiérrez,34
3598,"The_Book_of_Mormon_Movie,_Volume_1:_The_Journey",Adventure,2003,3.3,7,120,1098224,397,359,1,jerusalem|journey|promised_land|ship|wilderness,http://www.imdb.com/title/tt0349159/?ref_=fn_tt_tt_1,30,English,USA,PG-13,2000000,1.85,32,Color,Noah_Danby,178,Kirby_Heyborne,69,Bruce_Newbold,40,Gary_Rogers,0
3599,The_Book_Thief,Drama|War,2013,7.6,252,131,21483154,98741,1985,1,basement|book|girl|library|track,http://www.imdb.com/title/tt0816442/?ref_=fn_tt_tt_1,236,English,USA,PG-13,19000000,2.35,53000,Color,Emily_Watson,876,Sophie_Nélisse,526,Roger_Allam,326,Brian_Percival,33
